"","DV","Variable","# datapoints","R2","adjR2","AIC","BIC","F","RMSE","Coef","p-value","Robst p","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","RMSE_OS","ADF pvalue","PP pvalue","KPSS pvalue","Criteria1","Criteria2","Criteria3"
"1","CO_oil2","BAA10YB_IndexMoMPercentChangeL0","70","0.295786459470676","0.285580466129671","249.470219297094","253.967209781193","9.49991016185869e-07","1.39713006086626","-9.02983509772857","9.49991016218807e-07","0.000927084613224411","0.0230128396742439","0.0102881033512152","0.989711896648785",NA,"0.948439966514081","0.0203581025236693","0.01","0.1","","",""
"2","CO_oil2","BAA10YB_IndexMoMDifferenceL0","70","0.259584354598698","0.248853693071143","252.979324666665","257.476315150764","5.68467041683896e-06","1.43259174712483","-0.0582029824855341","5.68467041683619e-06","0.000707839871123818","0.0164856144785429","0.00689750857081257","0.993102491429187",NA,"0.833174032557405","0.0377302731062721","0.01","0.1","","",""
"3","CO_oil2","USGG30YR_IndexMoMDifferenceL0","70","0.149361109586137","0.137033009725066","262.693644067505","267.190634551604","0.000871479237168682","1.53552633287753","3.81852448574238","0.000871479237168653","0.00101757570778115","0.00102263499029487","0.000382859064208966","0.999617140935791",NA,"1.08817513280471","0.0619909933598687","0.01","0.1","","",""
"4","CO_oil2","ism_man_pricesMoMDifferenceL0","70","0.143860081852329","0.131452256951638","263.144872161998","267.641862646097","0.00110619321250494","1.54048340720653","0.134952052627115","0.00110619321250491","0.0189409322568458","0.073003774004439","0.0226512281612974","0.977348771838703",NA,"1.12626092221475","0.0533276689583535","0.01","0.1","","",""
"5","CO_oil2","ism_man_pricesMoMPercentChangeL0","70","0.139410470064345","0.126938158036292","263.507740665246","268.004731149345","0.0013406950433108","1.54448139268085","6.80862980448935","0.00134069504331084","0.0303344195595767","0.0753502214072363","0.0229013844885524","0.977098615511448",NA,"1.02147328615765","0.0655948350874291","0.01","0.1","","",""
"6","CO_oil2","USGG30YR_IndexMoMPercentChangeL0","70","0.139209517106298","0.126734292716534","263.524084188492","268.021074672591","0.00135236937909977","1.54466170511646","10.4158558051973","0.00135236937909975","0.00162765109055692","0.00098895175658637","0.000315313075082823","0.999684686924917",NA,"1.05734868577799","0.0693365492403379","0.01","0.1","","",""
"7","CO_oil2","WPSID61MoMDifferenceL0","70","0.134715614335025","0.12217526091959","263.888580434271","268.385570918369","0.00164125688340655","1.54868854052544","0.437791470890161","0.00164125688340656","0.0410505591268083","0.0815814541525056","0.0426888090200317","0.957311190979968",NA,"1.18647747175249","0.01","0.01","0.1","","",""
"8","CO_oil2","MANEMPMoMPercentChangeL0","70","0.121829421303608","0.109102311467428","264.923364764326","269.420355248425","0.00285158469847446","1.56017779596644","-267.385327433762","0.00285158469847448","0.0277092582205459","0.0018120717984628","0.00022291243322739","0.999777087566773",NA,"1.25724797865917","0.0507832913341164","0.01","0.1","","",""
"9","CO_oil2","MANEMPMoMDifferenceL0","70","0.120114075445216","0.107362105524132","265.059963614214","269.556954098313","0.00306833529177775","1.56170081380127","-0.0214612673320158","0.00306833529177775","0.0290910265340437","0.00178726461404788","0.000221179302502677","0.999778820697497",NA,"1.27170740496199","0.0500351149316134","0.01","0.1","","",""
"10","CO_oil2","USGG10YR_IndexMoMDifferenceL0","70","0.119502808546531","0.106741979684887","265.108576537433","269.605567021532","0.00314944941338768","1.56224318540216","3.13391008235759","0.00314944941338766","0.000234303771589139","0.00138028092751005","0.000481507241525418","0.999518492758475",NA,"0.990122881609865","0.0486987970406357","0.01","0.1","","",""
